inspection_date,camis,cuisine_description,score
2019,50018213,American,286.0
2019,41636395,Pizza,286.0
2020,50033801,Italian,286.0
2020,41443460,Italian,286.0
2020,50004412,American,286.0
2021,50060054,Pizza,286.0
2022,41385659,Pizza,286.0
2017,40365938,American,285.0
2019,40548730,Pizza,285.0
2019,40395858,Mexican,285.0
2020,41570461,Mexican,285.0
2022,50089863,Chinese,285.0
2019,40597923,American,284.0
2019,41543826,Italian,284.0
2019,50072943,Chinese,284.0
2019,40401224,Pizza,284.0
2019,41075977,Spanish,284.0
2019,50012597,Chinese,284.0
2020,41592302,Latin American,284.0
2022,50009353,Coffee/Tea,284.0
2022,50066276,Latin American,284.0
2022,50121278,Coffee/Tea,284.0
2022,50018556,Chinese,284.0
2019,50009079,Chinese,283.0
2019,41530569,Mexican,283.0
2020,50043494,Chinese,283.0
2020,50101391,Pizza,283.0
2017,50007742,American,282.0
2019,50058908,Coffee/Tea,282.0
2020,50035774,Chinese,282.0
2020,41378862,Japanese,282.0
2022,50070188,Chinese,282.0
2022,50099887,Donuts,282.0
2022,50076577,Pizza,282.0
2019,50046668,Coffee/Tea,281.0
2019,41628216,American,281.0
2020,50066620,Italian,281.0
2022,50079366,Pizza,281.0
2019,50040962,Coffee/Tea,280.0
2019,50007215,Pizza,280.0
2021,40567856,Coffee/Tea,280.0
2022,50049018,Chinese,280.0
2019,41020005,American,279.0
2019,41627996,Coffee/Tea,279.0
2019,41283963,Pizza,279.0
2022,40840124,Coffee/Tea,279.0
2022,40743578,Latin American,279.0
2019,50050379,Chinese,278.0
2020,50085693,Pizza,278.0
2019,50050327,Coffee/Tea,277.0
2019,41710693,Coffee/Tea,277.0
2019,41441196,Pizza,277.0
2019,41386156,Chinese,277.0
2020,50075728,Pizza,277.0
2021,41302121,Coffee/Tea,277.0
2021,50110228,Chinese,277.0
2022,50110277,Japanese,277.0
2022,50013522,Coffee/Tea,277.0
2019,50004877,American,276.0
2019,41683394,American,276.0
2019,41330799,Caribbean,276.0
2019,50089184,Coffee/Tea,276.0
2018,41630209,American,275.0
2019,40393413,Pizza,275.0
2019,41700793,Chinese,275.0
2019,50078073,Pizza,275.0
2019,50079892,Coffee/Tea,275.0
2022,50007253,Coffee/Tea,275.0
2018,50000413,American,274.0
2019,50070464,Italian,274.0
2019,50083186,American,274.0
2020,50092015,Coffee/Tea,274.0
2020,50101737,Mexican,274.0
2021,50064139,Coffee/Tea,274.0
2021,41710693,Coffee/Tea,274.0
2022,50117454,Bakery Products/Desserts,274.0
2022,50098480,Coffee/Tea,274.0
2022,50087298,Chinese,274.0
2017,41632738,American,273.0
2018,41693599,American,273.0
2019,40560440,Coffee/Tea,273.0
2019,41607795,Mexican,273.0
2019,50004377,Latin American,273.0
2019,50087131,Pizza,273.0
2019,50009526,Japanese,273.0
2022,41306113,Chinese,273.0
2018,50085171,American,272.0
2019,50005741,Chinese,272.0
2019,50000589,Latin American,272.0
2020,50006392,Japanese,272.0
2022,50086108,Chinese,272.0
2019,40666183,American,271.0
2019,41380595,Latin American,271.0
2019,41456225,Pizza,271.0
2019,41096516,Chicken,271.0
2019,40903960,Pizza,271.0
2019,50069068,Chicken,271.0
2019,40743578,Latin American,271.0
2020,50073177,American,271.0
2021,41583613,Sandwiches,271.0
2022,50041043,Pizza,271.0
2022,50007471,Coffee/Tea,271.0
2022,50094596,Chinese,271.0
2017,41010433,American,270.0
2019,50088424,Caribbean,270.0
2022,50106336,Chinese,270.0
2022,50123380,Coffee/Tea,270.0
2018,50060926,American,269.0
2018,40372971,American,269.0
2019,41541403,Japanese,269.0
2021,50085934,Coffee/Tea,269.0
2021,50092595,Coffee/Tea,269.0
2021,40781869,Pizza,269.0
2022,50017603,Chinese,269.0
2017,50000632,American,268.0
2018,50059513,American,268.0
2019,50066307,Spanish,268.0
2019,41596546,Latin American,268.0
2020,40781869,Pizza,268.0
2022,50105573,Chinese,268.0
2018,41540508,American,267.0
2018,50044617,American,267.0
2019,41645211,Japanese,267.0
2019,50042074,Chinese,267.0
2019,50093801,Coffee/Tea,267.0
2019,40366230,Italian,267.0
2019,50001401,Spanish,267.0
2020,50094562,Coffee/Tea,267.0
2021,41450629,Hamburgers,267.0
2021,50111802,Bakery Products/Desserts,267.0
2022,50046004,Chinese,267.0
2022,41229111,Coffee/Tea,267.0
2022,40399581,Latin American,267.0
2022,50056602,Chinese,267.0
2022,50103408,Coffee/Tea,267.0
2022,50099867,Coffee/Tea,267.0
2017,50044574,American,266.0
2018,50071144,American,266.0
2019,41012907,Mexican,266.0
2019,41530819,Italian,266.0
2019,50057635,Latin American,266.0
2019,50079432,Spanish,266.0
2021,50059380,Pizza,266.0
2021,50038267,Chinese,266.0
2021,50059007,Chinese,266.0
2021,50106574,Coffee/Tea,266.0
2018,41701185,American,265.0
2019,50075314,Pizza,265.0
2020,50073262,Pizza,265.0
2021,40881083,Hamburgers,265.0
2022,50091117,Coffee/Tea,265.0
2018,50005293,American,264.0
2019,50059408,Hamburgers,264.0
2019,41305738,Japanese,264.0
2022,50045140,Chinese,264.0
2018,41282799,American,263.0
2019,50088024,Coffee/Tea,263.0
2019,41461629,Latin American,263.0
2019,40855909,Italian,263.0
2020,50087864,Italian,263.0
2021,50057262,Chinese,263.0
2022,50124486,Indian,263.0
2017,50058217,American,262.0
2018,41481394,American,262.0
2019,41020466,Coffee/Tea,262.0
2019,50084368,Japanese,262.0
2020,41228172,Japanese,262.0
2021,40739444,Donuts,262.0
2022,41576082,Latin American,262.0
2022,50073929,Pizza,262.0
2022,50069252,Latin American,262.0
2019,50001168,Chinese,261.0
2019,50085980,Pizza,261.0
2019,50000614,Japanese,261.0
2019,50085642,Latin American,261.0
2019,50064199,Bakery Products/Desserts,261.0
2020,50086240,Coffee/Tea,261.0
2018,50062488,American,260.0
2019,50050049,American,260.0
2019,40694187,Pizza,260.0
2019,41486399,Mexican,260.0
2019,41621477,Bakery Products/Desserts,260.0
2019,50056699,Mexican,260.0
2020,41175577,Pizza,260.0
2020,41255436,Mexican,260.0
2020,50017582,Italian,260.0
2022,50083864,Chinese,260.0
2019,40366002,Pizza,259.0
2020,50099887,Donuts,259.0
2020,41549545,Italian,259.0
2022,50083999,Coffee/Tea,259.0
2022,50062874,Chinese,259.0
2018,40999727,American,258.0
2019,50000473,Mexican,258.0
2019,40617736,Italian,258.0
2020,41385659,Pizza,258.0
2021,41630124,Coffee/Tea,258.0
2022,40709458,Bakery Products/Desserts,258.0
2022,50083790,Sandwiches,258.0
2022,50111171,Mexican,258.0
2022,50058469,Coffee/Tea,258.0
2022,50111180,Pizza,258.0
2022,50118091,Pizza,258.0
2018,50071298,American,257.0
2018,40386147,American,257.0
2018,50064208,American,257.0
2019,50046199,Chinese,257.0
2019,50093792,Pizza,257.0
2019,50017015,Mexican,257.0
2020,41610164,Italian,257.0
2020,41478828,Pizza,257.0
2021,40759944,Pizza,257.0
2021,50105277,Pizza,257.0
2022,50075751,Coffee/Tea,257.0
2022,50098228,Coffee/Tea,257.0
2022,50078668,Coffee/Tea,257.0
2019,41004674,Latin American,256.0
2019,41247493,Pizza,256.0
2021,50104876,Chinese,256.0
2022,50013680,Coffee/Tea,256.0
2022,50087110,Pizza,256.0
2022,41255436,Mexican,256.0
2022,50073378,Coffee/Tea,256.0
2022,50100200,Pizza,256.0
2019,40659101,Chinese,255.0
2019,40973604,Pizza,255.0
2019,41371915,Pizza,255.0
2019,41621699,Latin American,255.0
2019,41505368,Chinese,255.0
2019,50066927,Coffee/Tea,255.0
2019,50094703,American,255.0
2020,50044736,American,255.0
2021,41675471,Spanish,255.0
2022,41196536,Coffee/Tea,255.0
2022,50105739,Chinese,255.0
2022,50112178,Coffee/Tea,255.0
2022,41439621,American,255.0
2022,50071901,Pizza,255.0
2018,50075419,American,254.0
2019,50048097,Chinese,254.0
2019,41513756,Chinese,254.0
2019,50008774,Pizza,254.0
2019,40937799,Latin American,254.0
2019,50042465,Latin American,254.0
2019,41705075,Italian,254.0
2019,50063174,Coffee/Tea,254.0
2019,40564701,Pizza,254.0
2020,50059215,Pizza,254.0
2018,50048697,American,253.0
2019,41007946,American,253.0
2019,41697275,American,253.0
2019,40603743,Pizza,253.0
2019,41339476,Chinese,253.0
2019,50085693,Pizza,253.0
2020,41389275,Latin American,253.0
2020,40369482,Pizza,253.0
2020,41635173,Japanese,253.0
2022,50049271,Pizza,253.0
2022,41218916,Latin American,253.0
2022,41163361,Pizza,253.0
2022,50116941,Chinese,253.0
2018,50067048,Chinese,252.0
2019,40379662,Italian,252.0
2019,50079485,Latin American,252.0
2019,50085533,Pizza,252.0
2019,50032715,Coffee/Tea,252.0
2020,50093903,Italian,252.0
2020,50095664,Pizza,252.0
2020,41333910,Coffee/Tea,252.0
2020,41436878,Italian,252.0
2021,41682122,Chinese,252.0
2022,41713178,Chicken,252.0
2022,50070736,Pizza,252.0
2022,50053331,Chicken,252.0
2022,50088548,American,252.0
2019,41658324,Latin American,251.0
2019,50078597,Coffee/Tea,251.0
2019,41695036,Spanish,251.0
2019,50039878,Coffee/Tea,251.0
2020,41483790,Chicken,251.0
2020,41169421,Coffee/Tea,251.0
2021,50109390,Chinese,251.0
2022,50110573,Pizza,251.0
2018,50056316,American,250.0
2019,50046117,Chinese,250.0
2019,50034729,Chinese,250.0
2019,50077029,Bakery Products/Desserts,250.0
2019,41645211,Japanese,250.0
2019,50058908,Coffee/Tea,250.0
2019,50058710,Spanish,250.0
2020,50079366,Pizza,250.0
2020,40401025,Italian,250.0
2021,50046581,Coffee/Tea,250.0
2021,50092630,Thai,250.0
2022,40402007,Pizza,250.0
2022,50114216,Pizza,250.0
2022,50114501,Coffee/Tea,250.0
2018,41582631,American,249.0
2019,50095483,Chinese,249.0
2020,41333314,Coffee/Tea,249.0
2021,50001658,Japanese,249.0
2022,41699945,Chinese,249.0
2022,50046848,American,249.0
2019,50002890,Chinese,248.0
2019,41642251,Pizza,248.0
2019,50007366,Coffee/Tea,248.0
2019,40639261,Coffee/Tea,248.0
2019,50037410,Chicken,248.0
2020,50097866,Chinese,248.0
2021,40575863,Pizza,248.0
2022,50117634,Japanese,248.0
2022,50090741,Pizza,248.0
2022,50085533,Pizza,248.0
2022,50074365,American,248.0
2018,50004900,American,247.0
2018,41446051,American,247.0
2019,41635173,Japanese,247.0
2019,50091243,Pizza,247.0
2019,50091301,Coffee/Tea,247.0
2019,50066936,Mexican,247.0
2019,41090127,Italian,247.0
2020,40931583,Coffee/Tea,247.0
2020,41237579,Mexican,247.0
2022,50115349,Spanish,247.0
2022,50008233,Chinese,247.0
2022,50060008,Japanese,247.0
2019,50067780,Chinese,246.0
2019,50062872,Chinese,246.0
2019,50060720,Japanese,246.0
2019,41394169,Pizza,246.0
2020,50010284,Caribbean,246.0
2020,50040569,Coffee/Tea,246.0
2021,50057817,Bakery Products/Desserts,246.0
2021,41630060,Coffee/Tea,246.0
2022,41636395,Pizza,246.0
2022,50077885,Japanese,246.0
2018,41406985,American,245.0
2019,50053225,American,245.0
2019,50084490,Chinese,245.0
2019,50077703,Latin American,245.0
2019,50066307,Spanish,245.0
2022,50044709,Bakery Products/Desserts,245.0
2022,50075750,Coffee/Tea,245.0
2022,50087949,Chinese,245.0
2022,50062657,Pizza,245.0
2022,50036222,American,245.0
2019,50088778,Italian,244.0
2019,41644212,Italian,244.0
2021,50103957,Pizza,244.0
2022,50014197,Italian,244.0
2019,41272088,Italian,243.0
2019,41333749,Latin American,243.0
2020,50058710,Spanish,243.0
2021,50053023,Bakery Products/Desserts,243.0
2022,40686822,Caribbean,243.0
2022,50118245,Chinese,243.0
2022,50064432,Sandwiches,243.0
2019,41390818,Pizza,242.0
2019,40956726,Chinese,242.0
2019,50003047,American,242.0
2019,50071214,Caribbean,242.0
2019,50044818,Pizza,242.0
2019,50018734,Japanese,242.0
2019,50052244,Mexican,242.0
2021,50089792,Chinese,242.0
2022,50087771,Spanish,242.0
2022,50080888,Donuts,242.0
2022,50012006,Chinese,242.0
2018,50044020,American,241.0
2019,50086335,Caribbean,241.0
2019,50046395,Pizza,241.0
2019,41390570,Bakery Products/Desserts,241.0
2019,50006323,Spanish,241.0
2020,41577501,Mexican,241.0
2021,41317827,American,241.0
2022,50002416,Coffee/Tea,241.0
2022,41482939,Latin American,241.0
2022,50114835,American,241.0
2022,50120337,Thai,241.0
2018,41480048,Chinese,240.0
2019,41394237,Chinese,240.0
2019,50013830,Latin American,240.0
2019,50082903,Coffee/Tea,240.0
2020,41655771,Caribbean,240.0
2021,50109497,Coffee/Tea,240.0
2022,50071593,Chinese,240.0
2022,50106783,Spanish,240.0
2022,50113960,Coffee/Tea,240.0
2022,50106543,Pizza,240.0
2022,50038538,Sandwiches,240.0
2019,50088876,Chinese,239.0
2019,50058908,Coffee/Tea,239.0
2021,50083577,Coffee/Tea,239.0
2022,41031137,Coffee/Tea,239.0
2022,50016957,American,239.0
2022,50051535,Chinese,239.0
2019,50057912,American,238.0
2020,50083286,Mexican,238.0
2020,50041875,Mexican,238.0
2021,41580756,Caribbean,238.0
2021,41337205,Sandwiches,238.0
2021,41337907,Caribbean,238.0
2022,50063432,Bakery Products/Desserts,238.0
2022,50119623,Coffee/Tea,238.0
2019,50053268,American,237.0
2019,50016679,Japanese,237.0
2019,50054331,Japanese,237.0
2019,50017583,Coffee/Tea,237.0
2019,50005981,Latin American,237.0
2019,50074877,Bakery Products/Desserts,237.0
2022,50005874,Chicken,237.0
2022,41018146,Latin American,237.0
2022,50095155,Japanese,237.0
2022,50101959,Coffee/Tea,237.0
2022,50101742,Pizza,237.0
2018,41236119,American,236.0
2019,50059894,Chinese,236.0
2019,50045659,Frozen Desserts,236.0
2019,41018004,Pizza,236.0
2019,41629150,Coffee/Tea,236.0
2019,40868161,Chicken,236.0
2019,50092799,Latin American,236.0
2019,41390570,Bakery Products/Desserts,236.0
2019,50043021,Chicken,236.0
2019,50063466,Latin American,236.0
2021,41602143,American,236.0
2021,50105185,Bakery Products/Desserts,236.0
2021,50092107,American,236.0
2022,50069708,Chinese,236.0
2022,50046863,Latin American,236.0
2022,50087917,Mexican,236.0
2018,50000989,American,235.0
2019,50000351,Pizza,235.0
2019,41690004,Latin American,235.0
2019,41056159,Italian,235.0
2019,50008235,Donuts,235.0
2020,40886435,Latin American,235.0
2020,50037861,Caribbean,235.0
2020,50074901,Japanese,235.0
2020,40661290,Italian,235.0
2022,50117880,Chinese,235.0
2022,50018154,Coffee/Tea,235.0
2022,50094677,Coffee/Tea,235.0
2022,50072544,Chinese,235.0
2018,41700209,American,234.0
2019,41464273,Chinese,234.0
2019,41693374,Sandwiches,234.0
2019,50047068,American,234.0
2019,40394392,Italian,234.0
2019,50064654,Chinese,234.0
2019,50073215,Latin American,234.0
2019,41456771,Mexican,234.0
2019,50088038,Bakery Products/Desserts,234.0
2019,50087924,Caribbean,234.0
2020,50085148,Pizza,234.0
2020,41506131,Italian,234.0
2021,50111283,Spanish,234.0
2021,50109078,Pizza,234.0
2022,50007215,Pizza,234.0
2017,50062488,American,233.0
2018,50001950,American,233.0
2019,41408277,Japanese,233.0
2019,40813994,Italian,233.0
2019,40756287,Italian,233.0
2019,41609062,Spanish,233.0
2019,50057262,Chinese,233.0
2019,50051458,Chicken,233.0
2020,50042180,Pizza,233.0
2022,50089075,Pizza,233.0
2022,50086279,Italian,233.0
2022,50046581,Coffee/Tea,233.0
2022,50077814,Pizza,233.0
2022,41600677,Chinese,233.0
2017,41555685,American,232.0
2017,41521059,American,232.0
2019,41357926,Mexican,232.0
2019,41681666,American,232.0
2019,50093967,Italian,232.0
2019,50098557,Coffee/Tea,232.0
2020,50076978,Japanese,232.0
2021,50105635,Chinese,232.0
2022,50015019,American,232.0
2022,50038633,Japanese,232.0
2022,50047416,Pizza,232.0
2018,50059410,American,231.0
2019,40546306,American,231.0
2019,40694187,Pizza,231.0
2019,50004599,Pizza,231.0
2019,50094599,Spanish,231.0
2019,40398899,Pizza,231.0
2019,50056622,Pizza,231.0
2019,41465557,Mexican,231.0
2020,50100791,Latin American,231.0
2020,40395110,Italian,231.0
2022,41112524,Italian,231.0
2022,50120023,Coffee/Tea,231.0
2022,50112683,Mexican,231.0
2017,41645425,American,230.0
2018,40396488,American,230.0
2019,50060784,Chinese,230.0
2019,50010032,Mexican,230.0
2019,50093546,Coffee/Tea,230.0
2019,41572121,Pizza,230.0
2019,41349101,Pizza,230.0
2019,41658324,Latin American,230.0
2021,50105561,Bakery Products/Desserts,230.0
2022,50090439,Mexican,230.0
2017,41470760,American,229.0
2019,50000763,Hamburgers,229.0
2019,50090850,Pizza,229.0
2019,50045979,American,229.0
2019,50093908,Coffee/Tea,229.0
2019,50088847,Sandwiches,229.0
2019,50082192,Japanese,229.0
2020,50003485,Japanese,229.0
2020,50095055,Caribbean,229.0
2020,50073964,Latin American,229.0
2020,41667036,Pizza,229.0
2022,50116256,Bakery Products/Desserts,229.0
2022,41099225,Bakery Products/Desserts,229.0
2022,50090358,Coffee/Tea,229.0
2019,40724462,American,228.0
2019,41485450,Sandwiches,228.0
2019,41531476,Latin American,228.0
2019,41439739,Chinese,228.0
2022,50111711,Chinese,228.0
2022,50062385,Coffee/Tea,228.0
2017,41353228,American,227.0
2018,50014830,American,227.0
2018,50010278,American,227.0
2019,41382526,Bakery Products/Desserts,227.0
2019,41641875,Pizza,227.0
2021,50102325,Bakery Products/Desserts,227.0
2022,50094599,Spanish,227.0
2022,40365789,Italian,227.0
2022,50016803,Chinese,227.0
2022,50043301,Mexican,227.0
2022,50069838,Caribbean,227.0
2022,41337492,Pizza,227.0
2017,41135835,American,226.0
2019,50002262,Chinese,226.0
2019,50018081,Hamburgers,226.0
2019,40400539,American,226.0
2020,40553257,Mexican,226.0
2022,50093996,Caribbean,226.0
2022,50077080,Coffee/Tea,226.0
2019,40649463,Latin American,225.0
2019,41517086,Pizza,225.0
2019,50000259,Italian,225.0
2019,50001396,Pizza,225.0
2019,50042803,Coffee/Tea,225.0
2019,41624665,Coffee/Tea,225.0
2020,41204887,Caribbean,225.0
2022,41052309,American,225.0
2022,41542863,Chinese,225.0
2022,50116753,Pizza,225.0
2019,41589349,Pizza,224.0
2019,50094925,Pizza,224.0
2019,41681345,Latin American,224.0
2020,50048576,Japanese,224.0
2022,50069763,Coffee/Tea,224.0
2022,50041701,Japanese,224.0
2022,50089601,Coffee/Tea,224.0
2022,50112012,Bakery Products/Desserts,224.0
2019,50078666,Chinese,223.0
2019,41687397,Chinese,223.0
2019,50036504,Mexican,223.0
2019,40727214,Mexican,223.0
2019,40423819,Bakery Products/Desserts,223.0
2019,50063198,Chicken,223.0
2020,50086349,Mexican,223.0
2021,40863575,Pizza,223.0
2021,40535336,Sandwiches,223.0
2021,50101022,Coffee/Tea,223.0
2022,50072378,Chinese,223.0
2022,50077826,Coffee/Tea,223.0
2022,41465557,Mexican,223.0
2022,50008350,Pizza,223.0
2019,41516864,Japanese,222.0
2019,40393688,Latin American,222.0
2019,50094990,Mexican,222.0
2019,50041617,Bangladeshi,222.0
2019,50037026,Pizza,222.0
2019,50097880,Pizza,222.0
2019,50004817,Coffee/Tea,222.0
2020,50010758,Caribbean,222.0
2021,50067686,Coffee/Tea,222.0
2022,50062563,Mexican,222.0
2022,50085106,Chinese,222.0
2018,41429004,Latin American,221.0
2019,41642251,Pizza,221.0
2019,50072884,Pizza,221.0
2019,41463477,Donuts,221.0
2019,50072703,American,221.0
2020,41568640,Caribbean,221.0
2022,50119828,Chicken,221.0
2018,50082808,American,220.0
2019,50012808,Latin American,220.0
2021,50081955,Chinese,220.0
2022,40394761,Bakery Products/Desserts,220.0
